director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Robert Altman,-0.0873617648989729,Meryl Streep,0.3180986783501752,backstage|country music|cowboy|radio|singing,1.0,-0.410985418676211,-0.4622839280638441,sad,feel life still boring even working honestly could tell still longing something else new discovering ventures really want try
Leslye Headland,-0.8017910745959664,Kirsten Dunst,-1.0152295492665493,bachelorette party|drug use|high school|overdose|wedding dress,1.0,-0.7020280181550248,-0.3358969332366798,joy,feel bit like ox perfect chinese zodiac animal
Elia Kazan,0.7064485792087977,Marlon Brando,1.384761260443555,brother in law sister in law relationship|expectant father|histrionic personality disorder|middle aged woman|off screen rape,1.0,0.0,-0.0376551120623335,joy,really like keeping things garden make people feel entertained
Dan Gilroy,0.3889244415656894,Jake Gyllenhaal,1.2958727119357738,employer employee relationship|ethics|journalism|sociopath|tv news,1.0,-0.2365185066330921,1.5139274168569434,anger,think mormons could well way would enrich experience though might cause us discomfort sometimes price dealing honestly people sometimes one feels offended
Michael Schultz,-0.5239574541582468,Loretta Devine,0.4069872268579574,abuse|bishop|death|flashback|poverty,1.0,-0.6076239767325625,-0.5984057762723591,joy,ive wanting learn japanese quite time feel need someone talk sort casual basis japanese english swedish get hang things
Ridley Scott,0.3889244415656894,Archie Panjabi,0.4069872268579574,based on novel|inheritance|provence|uncle|wine,1.0,-0.5991713355624202,-0.093666627511707,sad,feeling emotional hormonal room full pmsing girls right
Bille August,0.5476865103872436,Jim Broadbent,-0.0374555156809508,boy|greenland|neighbor|roof|snow,0.0,-0.6756750002128359,-0.5193931421140822,sad,fall ground dark hole feel totally helpless looking saved al day two maybe even couple hours
John Carpenter,-0.246123833720527,Steve Buscemi,-0.6596753552354224,escape|island|los angeles california|machismo|president's daughter,1.0,-0.3369309407701905,-0.2141029404499746,joy,feel need clarify strongly supporting barack obama perspective one hillary loving self described angry black man
Simon Wincer,0.4683054759764665,Alan Rickman,0.3180986783501752,aborigine|australian|australian aborigine|australian outback|rancher,0.0,-0.3952866859602607,-0.4942399564113787,joy,hope made progress feel proud
Kimberly Peirce,-0.2858143509259156,Chloë Grace Moretz,-0.481898258219859,outcast|prom|self injury|telekinesis|tragic event,1.0,-0.1928823834196495,0.1775082571097443,fear,feel alarmed time billboards portray type nudity rampant hong kong ranging lingeries slimming centers found subways outdoors central causeway bay mong kok
Dave Meyers,-0.920862626212132,Eddie Griffin,-1.9041150343443656,accidental killing|drug humor|profanity|sexual humor|stand up comedy,1.0,-0.6200839808947765,-0.6003556356291578,joy,also feel super sore
Tommy O'Haver,-0.4445764197474697,Anne Hathaway,-0.1263440641887329,curse|fairy|obedience|prince|strong female character,1.0,-0.3733628456211258,-0.2590291443708814,fear,feel go frantic
John Moore,-0.0476712476935844,Joaquim de Almeida,-0.0374555156809508,battle|massacre|navigator|navy|rescue,1.0,0.15487494447493,0.0233538207015019,anger,realized things people say purview feel like could care less anything say hostile disenchanted way rather interactions dont place world anymore
Brandon Landers,1.4208778889057911,Robbie Barnes,-3.059666164945527,avatar|college|death|tron|university,1.0,0.0,-0.6033237548722848,anger,feel frustrated enough
Fred Wolf,-0.8017910745959664,Kevin Alejandro,-1.0152295492665493,bigfoot|critically bashed|ecuador|friend|tv show,1.0,-0.6122462881842043,-0.4701122522963249,joy,cant stop thinking without loneliness feel without longer cute without
Michel Gondry,0.0317097867171926,Kate Winslet,1.651426905966901,borderline personality disorder|loneliness|memory|playing against type|retrograde narrative,1.0,-0.2095451782431015,4.212193346704261,anger,wanted slap wrote case feeling violent jealous towards awesome life pool
Bobby Farrelly,0.2698528899495238,Jason Alexander,-0.481898258219859,dying|friend|inner beauty|love|self help guru,1.0,0.3268020565556387,0.186152633591552,joy,luke make precious fan point beginning truly feel moment lorelai completely delighted finally realized luke immense section happiness
Guy Hamilton,0.1110908211279697,Honor Blackman,1.2069841634279916,bikini|covered in melted gold|fort knox|gold|pilot,0.0,0.0384484138181316,0.4027097911186749,joy,feel divine connect instrument zakir hussain
John Cameron Mitchell,-0.4842669369528582,John Cameron Mitchell,1.2069841634279916,band|rock band|sex change|song|transsexual,1.0,-0.6638831991344528,-0.4142957227826312,joy,feeling energetic means dont drag bed anymore finally dress properly want outside
Martin Brest,2.81004599109439,Anthony Hopkins,0.5847643238735201,birthday|death|death personified|fear of death|wealth,1.0,-0.0564261238087388,0.6164071549224931,joy,feel like important capture lives tell story
Guy Hamilton,0.7064485792087977,Christopher Lee,0.3180986783501752,assassin|bikini|girl in a bikini|mission|secret agent,0.0,-0.4013222830947522,-0.0701816548142647,love,feeling generous mood runner prize copy href http www
Sam Raimi,1.936854612575842,J.K. Simmons,-0.2152326126965142,sandman|spider man|symbiote|venom|villain,1.0,4.208677093896723,2.1620895538621236,love,feel need damn compassionate time
James L. Brooks,1.262115820084237,Lupe Ontiveros,1.1180956149202104,dog|friendship|neighbor|unlikely friendship|writer,1.0,1.4488920091400388,1.0182803900600306,joy,press play yeah watch movie five times row right feel satisfied cant wait share made friends
Howard Deutch,-0.3651953853366926,Bruce Willis,-0.8374524522509859,dentist|face slap|flashback|hitman|killing an animal,1.0,-0.4696406024188801,-0.2736530895468718,fear,considered donning new red pants probably wear grey black thats wear feel scared
Gary Ross,1.3811873717004026,Jennifer Lawrence,0.7625414208890835,fight to the death|game|massacre|self survival|suicide attempt,1.0,5.252861506809462,4.462569731519859,love,feel though taking bit beloved mountains whenever wear natural symbols west desire make available others well
Jean-Marie Poiré,-0.920862626212132,Bridgette Wilson-Sampras,-0.5707868067276411,alternate history|alternate timeline|flatulence|future time travel|time travel comedy,0.0,-0.6383454371686007,-0.4949621265435264,anger,feel like grumpy ass zombie
Paul W.S. Anderson,-0.4445764197474697,Milla Jovovich,-0.9263410007587672,corporation|fight|rescue|umbrella|zombie,0.0,-0.0894571985816105,0.1528317036942584,sad,think biggest disease world suffers day age disease people feeling unloved know give love minute half hour day month give happy want
Ridley Scott,1.2224253028788483,Michael Fassbender,-1.0152295492665493,cunnilingus|drug trafficking|lawyer|no panties|shootout,1.0,-0.4602107936822618,-0.020272476981539,joy,feel acceptable violence could lessen much violence could also apply discussing
Ric Roman Waugh,0.1904718555387468,Dwayne Johnson,0.0514330328268305,cigarette smoking|dea|drugs|inspired by true events|undercover,1.0,-0.081077229153875,-0.1366357503744936,joy,feel really passionate statement
James Foley,-0.2858143509259156,Kevin Spacey,1.2069841634279916,office|pressure|real estate|robbery|sales,1.0,-0.5514400121001006,-0.0577242200347173,sad,feel less isolated like part special club helps supports
Jonathan Jakubowicz,-0.0873617648989729,Robert De Niro,0.6736528723813021,boxer|boxing|three word title,0.0,0.0,-0.6029410047022465,fear,feeling strange today quite hit feeling grief
Clark Baker,-3.6991988305893297,Taylor Pigeon,-0.2152326126965142,alien|flight attendant|monster|pilot|tentacle,1.0,0.0,-0.6021177307515982,sad,feel helpless frustrated everything wrong
Damian Nieman,-0.246123833720527,Glenn Plummer,-0.0374555156809508,bar|strip club|stripper|texas hold 'em|thong,1.0,-0.7079827763770241,-0.5264415226038435,love,prevented service work feel truly called created entirely passionate
Davis Guggenheim,-0.6827195229798009,Norman Reedus,-0.481898258219859,college|college campus|gossip|rape|sex,1.0,-0.6334975423428613,-0.5138179886939022,joy,really feel theres nothing quite like walk art museum get creative juices flowing
Xavier Gens,-0.5239574541582468,Henry Ian Cusick,-0.1263440641887329,hitman|impersonation|see through dress|topless female nudity|woman on top,0.0,-0.1282914787047512,0.4124446445000256,joy,feel totally comfortable leaving cru capable hands
Dean Parisot,-0.2064333165151385,Alan Rickman,0.7625414208890835,alien|alien race|convention|fan|general,1.0,0.3353845981000751,0.2880725043415532,sad,kinda feel like page coloring book scribbled crayon lines going place totally outside lines really messy
Jesse Peretz,-0.5239574541582468,Robert John Burke,-0.8374524522509859,listening to music|misfit|panties|red panties|sex,1.0,-0.7075467167019389,-0.6021032873489552,anger,feeling distracted music desperately need something drown fellow cublicle dwellers
0,-3.381674692946221,Stephen Colbert,1.4736498089513363,alternative comedy|female protagonist|high school|social satire|three word title,1.0,0.0,-0.5740325343123752,fear,feel much reluctant sometimes cos feel tired
Joel Schumacher,-1.0399341778282978,Radha Mitchell,0.5847643238735201,phone booth|publicist|single set production|sniper|sniper rifle,1.0,-0.0278363093753448,0.8974107750424744,sad,feel like blamed tho blog leave
Lone Scherfig,-0.0079807304881958,Anne Hathaway,0.4958757753657387,23 year time span|accidental death|best friend|loss of loved one|male female friendship,1.0,-0.5070131490309,0.1620754813857486,fear,needed walk anyway compensate lack mind calming yoga although im feeling weird walking town yoga clothes im poser
Steven Spielberg,-0.0079807304881958,Toby Jones,0.8514299693968655,captain|morocco|ship|tintin|treasure,1.0,0.4250965199516314,0.6767805779700385,joy,knew exactly feeling thrilled despite incredible discomfort
Wes Craven,-0.3255048681313041,Shannon Elizabeth,-1.2818951947898942,creature|death|party|rescue|werewolf,1.0,-0.4262343287936048,-0.4155522988125682,joy,feel lucky blessed
Darren Lynn Bousman,-0.4842669369528582,Emmanuelle Vaugier,0.1403215813346118,death|detective|nerve gas|serial killer|trap,1.0,0.5633255960530209,0.7583569160974398,anger,see many guys shape night approaching girls makes feel envious would love know get response get
Rohit Jugraj,1.341496854495014,Bhavkhandan Singh Rakhra,0.1403215813346118,0,0.0,0.0,-0.5988463000529692,joy,tend wear im feeling brave yet try shade day even nights get strange looks certain type scouse girl
Michael Mann,0.3889244415656894,Wes Studi,1.2069841634279916,18th century|based on novel|colonel|french and indian war|revenge,1.0,0.350455861310367,0.2123168574792622,joy,feel like faithful always seeking gods followed gut
Mariette Monpierre,-1.1590057294444631,Stana Roumillac,0.2292101298423939,foreign|french,0.0,0.0,-0.6040892552123613,love,liked much awesome didnt feel romantic feeling require order truly commit someone
Frank Oz,-0.2064333165151385,Bill Murray,0.4069872268579574,eclipse|florist|nerd|plant|shop,1.0,-0.1420272708079993,-0.2478427290239139,anger,feeling bit sarcastic type tends put someones indirect emotional need
Anthony Silverston,-0.8811721090067436,Liam Neeson,-0.5707868067276411,herd|ostrich|waterhole|wildebeest|zebra,0.0,0.0,-0.5752963320436336,anger,ive come long way feel hated angry time angry angry god angry couples got pregnant quickly angry everyone
Ray Lawrence,0.4286149587710779,John Howard,-0.0374555156809508,camp|fishing|fishing trip|river|town,0.0,-0.7022966873691621,-0.5625428075099057,sad,id start feel shitty cause respond apology
Julien Temple,0.6667580620034091,Samantha Morton,0.1403215813346118,betrayal|french revolution|friendship|poet|revolution,0.0,0.0,-0.599207385119043,sad,often feel unfortunate living sisters children enormous source comfort
Marc Forster,0.8255201308249632,Mustafa Haidari,1.0292070664124282,afghanistan|based on novel|boy|friend|kite,1.0,-0.4773265377132119,-0.1122913952197955,anger,expect many blog moments week ahead ill settle today feeling little distracted perhaps prolific serenely content
Takashi Yamazaki,1.2224253028788483,Takuya Kimura,-0.3041211612042964,alien|battleship|message|radiation|yamato,0.0,0.0,-0.5688473527635549,joy,feel strongly wonderful community know board work hard keeping high standards
Andy Garcia,1.4605684061111797,Danny Pino,0.2292101298423939,1950s|cuba|cuban flag|fidel castro|havana cuba,1.0,-0.6718476656103775,-0.5437880491780306,joy,feel graceful way progress develop
Danny Pang,-0.3255048681313041,Nicolas Cage,-0.9263410007587672,deaf|hitman|nightclub|pickpocket|rules of profession,1.0,-0.4848980011334469,-0.2558154872828242,joy,feel valued important enough waited waited something insignificant life waiting
Rob Cohen,-0.246123833720527,Cicely Tyson,-1.1930066462821127,assassin|detective|partner|police|serial killer,1.0,-0.3302589180025586,-0.4001628532965012,anger,feeling shall go mad
Rob Minkoff,-0.920862626212132,Chazz Palminteri,-0.481898258219859,box office hit|cat|first part|mouse|orphanage,0.0,1.3375284810820909,0.0758555893086378,joy,feel determined simple comfortable life milwaukee
Greg Berlanti,-0.5239574541582468,Justin Theroux,0.4958757753657387,friend|gay|lesbian|photographer|restaurant,1.0,-0.682646110885335,-0.560289636697605,sad,never expected feel hopeless came terms reality could make well
Julian Schnabel,0.0317097867171926,Gary Oldman,0.4069872268579574,andy warhol|art|artist|friendship|street artist,1.0,-0.6648634056479373,-0.4895097420458114,suprise,feel neglecting even though actually neglecting constantly amazed weeks go get chance talk need call local grandparents arrange see sometime next days
Breck Eisner,-0.246123833720527,Radha Mitchell,0.0514330328268305,deputy|iowa|rural setting|sheriff|survival,1.0,-0.136826098392514,0.0693560581193087,sad,know hate feeling helpless
Kevin Reynolds,-0.0079807304881958,Esai Morales,-0.0374555156809508,easter island|location in title|statue|topless female nudity|two word title,1.0,-0.7036818774025047,-0.5764734693590343,sad,im left feeling somewhat melancholy
Ulu Grosbard,-0.0476712476935844,Alexa PenaVega,-0.1263440641887329,basketball|boy|italian|kidnapping a child|reunion,1.0,-0.5127039863934628,-0.5290268916769322,joy,im feeling ecstatic comes close whatever want
